nom_standard,code_insee,code_postal,dep_code,dep_nom,population,maire_nom,maire_prenom
Chérisey,57139,57420.0,57,Moselle,280.0,THOMAS,Robert
Chesny,57140,57245.0,57,Moselle,565.0,HUBER,Pascal
Chicourt,57141,57590.0,57,Moselle,89.0,BARTHELEMY,Yves
Chieulles,57142,57070.0,57,Moselle,419.0,BALLARINI,Jean-Louis
Clouange,57143,57185.0,57,Moselle,3359.0,BOLTZ,Stéphane
Cocheren,57144,57800.0,57,Moselle,3359.0,MARTIN,Jean-Bernard
Coincy,57145,57530.0,57,Moselle,328.0,HERENCIA,Michel
Coin-lès-Cuvry,57146,57420.0,57,Moselle,811.0,LINDEN-GUESDON,Anne-Marie
Coin-sur-Seille,57147,57420.0,57,Moselle,333.0,ANDREUCCI,Lydia
Colligny-Maizery,57148,57530.0,57,Moselle,564.0,MESSIN,Hervé
Colmen,57149,57320.0,57,Moselle,206.0,DOR,Jean-Paul
Condé-Northen,57150,57220.0,57,Moselle,707.0,PIERRE,Patrick
Conthil,57151,57340.0,57,Moselle,145.0,ROMAIN,Olivier
Contz-les-Bains,57152,57480.0,57,Moselle,519.0,LICHT,Yves
Corny-sur-Moselle,57153,57680.0,57,Moselle,2156.0,BLOUET,Denis
Coume,57154,57220.0,57,Moselle,612.0,BRUN,Jean-Michel
Courcelles-Chaussy,57155,57530.0,57,Moselle,2986.0,GIAMBERINI,Luc
Courcelles-sur-Nied,57156,57530.0,57,Moselle,1183.0,MULLER,Fabrice
Craincourt,57158,57590.0,57,Moselle,234.0,FISCHER,Didier
Créhange,57159,57690.0,57,Moselle,3799.0,LAVERGNE,François
Creutzwald,57160,57150.0,57,Moselle,12514.0,WOZNIAK,Jean-Luc
Cutting,57161,57260.0,57,Moselle,103.0,DUCHESNE,Olivier
Cuvry,57162,57420.0,57,Moselle,987.0,CARPENTIER,François
Dabo,57163,57850.0,57,Moselle,2366.0,WEBER,Eric
Dalem,57165,57550.0,57,Moselle,701.0,ENZINGER,Arnaud
Dalhain,57166,57340.0,57,Moselle,101.0,CONTE,Didier
Dalstein,57167,57320.0,57,Moselle,381.0,BRIGNON,Claude
Danne-et-Quatre-Vents,57168,57370.0,57,Moselle,673.0,JACOB,Jean-Luc
Dannelbourg,57169,57820.0,57,Moselle,504.0,MARTIN,Pierre
Delme,57171,57590.0,57,Moselle,1151.0,KLOPP,Loïc
Denting,57172,57220.0,57,Moselle,278.0,BIR,François
Desseling,57173,57260.0,57,Moselle,101.0,SIMERMANN,Claude
Destry,57174,57340.0,57,Moselle,105.0,RENARD,Philippe
Diane-Capelle,57175,57830.0,57,Moselle,235.0,SCHITTLY,Sylvie
Diebling,57176,57980.0,57,Moselle,1673.0,GREFF,Honoré
Dieuze,57177,57260.0,57,Moselle,2794.0,LANG,Jérôme
Diffembach-lès-Hellimer,57178,57660.0,57,Moselle,356.0,BUSDON,Suzanne
Distroff,57179,57925.0,57,Moselle,1836.0,TURQUIA,Manu
Dolving,57180,57400.0,57,Moselle,343.0,LITTNER,Antoine
Domnom-lès-Dieuze,57181,57260.0,57,Moselle,91.0,THIRION,Micheline
Donjeux,57182,57590.0,57,Moselle,94.0,LEMOINE,Serge
Donnelay,57183,57810.0,57,Moselle,187.0,CHAMANT,Christian
Ébersviller,57186,57320.0,57,Moselle,956.0,MORITZ,Edmond
Éblange,57187,57220.0,57,Moselle,360.0,HOMBOURGER,Edouard
Éguelshardt,57188,57230.0,57,Moselle,434.0,EIBEL,Jean-Louis
Eincheville,57189,57340.0,57,Moselle,224.0,CLAISER,Julien
Elvange,57190,57690.0,57,Moselle,419.0,SIMON,Jean-Michel
Elzange,57191,57970.0,57,Moselle,683.0,HANRION,Philippe
Enchenberg,57192,57415.0,57,Moselle,1214.0,WITTMANN,Véronique
Ennery,57193,57365.0,57,Moselle,2262.0,MELON,Ghislaine
Entrange,57194,57330.0,57,Moselle,1215.0,HERGAT,Michel
Epping,57195,57720.0,57,Moselle,561.0,CHUDZ,Jean-Louis
Erching,57196,57720.0,57,Moselle,419.0,BEHR,Francis
Ernestviller,57197,57510.0,57,Moselle,508.0,WAGNER,Philippe
Erstroff,57198,57660.0,57,Moselle,190.0,BOHN,Jean-Claude
Escherange,57199,57330.0,57,Moselle,693.0,MATHIEU,Bertrand
Les Étangs,57200,57530.0,57,Moselle,403.0,LEGENDRE,Yves
Etting,57201,57412.0,57,Moselle,715.0,BICHELBERGER,Christian
Etzling,57202,57460.0,57,Moselle,1147.0,JEHIN,Jean-Luc
Évrange,57203,57570.0,57,Moselle,220.0,MICHEL,Thierry
Failly,57204,57640.0,57,Moselle,540.0,DALSTEIN,Alain
Falck,57205,57550.0,57,Moselle,2550.0,SCHROEDER,Jean-Marcel
Fameck,57206,57290.0,57,Moselle,14798.0,LIEBGOTT,Michel
Farébersviller,57207,57450.0,57,Moselle,5316.0,KLEINHENTZ,Laurent
Farschviller,57208,57450.0,57,Moselle,1332.0,MULLER,Christophe
Faulquemont,57209,57380.0,57,Moselle,5155.0,KEMPENICH,Béatrice
Fénétrange,57210,57930.0,57,Moselle,658.0,PIATKOWSKI,Benoît
Fèves,57211,57280.0,57,Moselle,1203.0,PATRIGNANI,Armand
Féy,57212,57420.0,57,Moselle,735.0,DUMONT,Michel
Filstroff,57213,57320.0,57,Moselle,770.0,KUPPERSCHMITT,René
Fixem,57214,57570.0,57,Moselle,402.0,DUTTA GUPTA,Marie-Marthe
Flastroff,57215,57320.0,57,Moselle,355.0,SCHNEIDER,Roland
Fleisheim,57216,57635.0,57,Moselle,140.0,MARCHAL,Dominique
Flétrange,57217,57690.0,57,Moselle,886.0,BAYER,André
Fleury,57218,57420.0,57,Moselle,1286.0,VAVRILLE,Gilles
Flévy,57219,57365.0,57,Moselle,574.0,MAUER,Daniel
Flocourt,57220,57580.0,57,Moselle,123.0,GANDAR,Bruno
Florange,57221,57190.0,57,Moselle,11869.0,DICK,Rémy
Folkling,57222,57600.0,57,Moselle,1374.0,DE FEYTER,Bernard
Folschviller,57224,57730.0,57,Moselle,3957.0,ZIMNY,Didier
Fonteny,57225,57590.0,57,Moselle,141.0,DONATIN,Alain
Fontoy,57226,57650.0,57,Moselle,3142.0,WEIS,Mathieu
Forbach,57227,57600.0,57,Moselle,21130.0,CASSARO,Alexandre
Fossieux,57228,57590.0,57,Moselle,189.0,DIEUDONNE,Thérèse
Foulcrey,57229,57830.0,57,Moselle,151.0,HENRY,Michel
Fouligny,57230,57220.0,57,Moselle,193.0,BOUR,Antoine
Foville,57231,57420.0,57,Moselle,99.0,ETIENNE,Jean-Luc
Francaltroff,57232,57670.0,57,Moselle,769.0,CUFER,Daniel
Fraquelfing,57233,57790.0,57,Moselle,86.0,GAUTHIER,Florian
Frauenberg,57234,57200.0,57,Moselle,600.0,DORSCHNER,Lucien
Freistroff,57235,57320.0,57,Moselle,1020.0,SCHWARTZ,Christian
Frémery,57236,57590.0,57,Moselle,88.0,BARBIER,Marie-Thérèse
Frémestroff,57237,57660.0,57,Moselle,304.0,FILLIUNG,Laurent
Fresnes-en-Saulnois,57238,57170.0,57,Moselle,196.0,CIARAMELLA,Raphaël
Freybouse,57239,57660.0,57,Moselle,435.0,THISSE,Sébastien
Freyming-Merlebach,57240,57800.0,57,Moselle,13027.0,LANG,Pierre
Fribourg,57241,57810.0,57,Moselle,164.0,RUDEAU,Robert
Gandrange,57242,57175.0,57,Moselle,3029.0,OCTAVE,Henri
Garrebourg,57244,57820.0,57,Moselle,490.0,FRIES,Christian
Gavisse,57245,57570.0,57,Moselle,581.0,REDINGE,Alain
Gelucourt,57246,57260.0,57,Moselle,221.0,VEVEURT,Jean-Louis
Gerbécourt,57247,57170.0,57,Moselle,74.0,DEHAND,Jacques
Givrycourt,57248,57670.0,57,Moselle,89.0,ZIMMERMANN,Jacques
Glatigny,57249,57530.0,57,Moselle,262.0,STALLONE,Victor
Goetzenbruck,57250,57620.0,57,Moselle,1444.0,ROMANG,Joël
Goin,57251,57420.0,57,Moselle,348.0,REMY,Jean-Marc
Gomelange,57252,57220.0,57,Moselle,467.0,KOCH,Christian Auguste Marie
Gondrexange,57253,57815.0,57,Moselle,505.0,STAUB,Alain
Gorze,57254,57680.0,57,Moselle,1145.0,LEVEE,Frédéric
Gosselming,57255,57930.0,57,Moselle,569.0,HICK,Jacky
Gravelotte,57256,57130.0,57,Moselle,810.0,TORLOTING,Michel
Grémecey,57257,57170.0,57,Moselle,102.0,L'HUILLIER,Guy
Gréning,57258,57660.0,57,Moselle,115.0,IMHOFF,Roland
Grindorff-Bizing,57259,57480.0,57,Moselle,314.0,SCHUTZ,Jean-Michel
Grosbliederstroff,57260,57520.0,57,Moselle,3297.0,WEISSLINGER,Pascal
Gros-Réderching,57261,57410.0,57,Moselle,1299.0,DOR,Norbert
Grostenquin,57262,57660.0,57,Moselle,635.0,SEICHEPINE,Patrick
Grundviller,57263,57510.0,57,Moselle,647.0,SENDRAS,Jacques
Guebenhouse,57264,57510.0,57,Moselle,415.0,RUFF,Hervé
Guébestroff,57265,57260.0,57,Moselle,59.0,CHATEAUX,Thierry
Guéblange-lès-Dieuze,57266,57260.0,57,Moselle,145.0,VOINOT,Gilbert
Le Val-de-Guéblange,57267,57430.0,57,Moselle,815.0,BUR,Sonia
Guébling,57268,57260.0,57,Moselle,124.0,REMILLON,Joseph
Guénange,57269,57310.0,57,Moselle,7761.0,TACCONI,Pierre
Val-de-Bride,57270,57260.0,57,Moselle,540.0,HEINEN,Stéphanie
Guenviller,57271,57470.0,57,Moselle,679.0,TRUNKWALD,Raymond
Guermange,57272,57260.0,57,Moselle,91.0,ASSEL,Roland
Guerstling,57273,57320.0,57,Moselle,376.0,DAUENDORFER,Jean-Luc
Guerting,57274,57880.0,57,Moselle,866.0,TONNELIER,Yves
Guessling-Hémering,57275,57380.0,57,Moselle,917.0,FRANCK,Rémy
Guinglange,57276,57690.0,57,Moselle,335.0,BURTARD,Eric
Guinkirchen,57277,57220.0,57,Moselle,145.0,ISLER,André
Guinzeling,57278,57670.0,57,Moselle,64.0,GERING,Maurice
Guntzviller,57280,57405.0,57,Moselle,363.0,GUBELMANN,Janique
Haboudange,57281,57340.0,57,Moselle,232.0,CANTENEUR,Pierre
Hagen,57282,57570.0,57,Moselle,360.0,LAGARDE,Marie-Pierre
Hagondange,57283,57300.0,57,Moselle,9321.0,ROMILLY,Valérie
Hallering,57284,57690.0,57,Moselle,108.0,BALLASSE,Luc
Halstroff,57286,57480.0,57,Moselle,304.0,SOMMEN,Christian
Basse-Ham,57287,57970.0,57,Moselle,2237.0,VEINNANT,Bernard
Ham-sous-Varsberg,57288,57880.0,57,Moselle,2875.0,BETTINGER,Edmond
Hambach,57289,57910.0,57,Moselle,2831.0,MULLER,Daniel
Hampont,57290,57170.0,57,Moselle,171.0,SCHERRER,Sylvain
Hangviller,57291,57370.0,57,Moselle,262.0,DISTEL,Patrick
Hannocourt,57292,57590.0,57,Moselle,17.0,GODFRIN,Jean-Noël
Han-sur-Nied,57293,57580.0,57,Moselle,252.0,PICHON,Sandra
Hanviller,57294,57230.0,57,Moselle,192.0,BARBIAN,Claude
Haraucourt-sur-Seille,57295,57630.0,57,Moselle,107.0,JOST,Annette
Hargarten-aux-Mines,57296,57550.0,57,Moselle,1093.0,KELLER,Joseph
Harprich,57297,57340.0,57,Moselle,185.0,ADRIAN,Jean-Paul
Harreberg,57298,57870.0,57,Moselle,371.0,MICHEL,Philippe
Hartzviller,57299,57870.0,57,Moselle,937.0,CHEVRIER,Laurent
Haselbourg,57300,57850.0,57,Moselle,308.0,CABAILLOT,Didier
Haspelschiedt,57301,57230.0,57,Moselle,304.0,SEEL,Sébastien
Hattigny,57302,57790.0,57,Moselle,204.0,HELLUY,Brigitte
Hauconcourt,57303,57280.0,57,Moselle,592.0,WAGNER,Philippe
Haut-Clocher,57304,57400.0,57,Moselle,358.0,BECK,Francis
Havange,57305,57650.0,57,Moselle,451.0,FERRERO,Marc
Hayange,57306,57700.0,57,Moselle,15968.0,ENGELMANN,Fabien
Hayes,57307,57530.0,57,Moselle,255.0,KEIL,André
Hazembourg,57308,57430.0,57,Moselle,150.0,MULLER,Jean-Pierre
Heining-lès-Bouzonville,57309,57320.0,57,Moselle,483.0,LEMARCHAND,Astrid
Hellering-lès-Fénétrange,57310,57930.0,57,Moselle,190.0,BERGER,Daniel
Hellimer,57311,57660.0,57,Moselle,510.0,YAHIAOUI,Romuald
Helstroff,57312,57220.0,57,Moselle,487.0,LAURENTZ,Christian
Hémilly,57313,57690.0,57,Moselle,142.0,BAYLAC,Michel
Héming,57314,57830.0,57,Moselle,495.0,KLEIN,Pascal
Henridorff,57315,57820.0,57,Moselle,707.0,KALCH,Bernard
Henriville,57316,57450.0,57,Moselle,749.0,EYL,Denis
Hérange,57317,57635.0,57,Moselle,105.0,KUCHLY,Denis
Hermelange,57318,57790.0,57,Moselle,214.0,GASSER,Claude
Herny,57319,57580.0,57,Moselle,522.0,LEROND,Dominique
Hertzing,57320,57830.0,57,Moselle,181.0,MOALLIC,Laurent
Hesse,57321,57400.0,57,Moselle,554.0,HELVIG,Hubert
Hestroff,57322,57320.0,57,Moselle,479.0,LOUNISSI,Pierre
Hettange-Grande,57323,57330.0,57,Moselle,7765.0,BALCERZAK,Roland
Hilbesheim,57324,57400.0,57,Moselle,613.0,MAZERAND,Jean-Marc
Hilsprich,57325,57510.0,57,Moselle,832.0,GILLET,Armand
Hinckange,57326,57220.0,57,Moselle,336.0,SCHOECK,Bernard
Holacourt,57328,57380.0,57,Moselle,90.0,BRACCO,Jean
Holling,57329,57220.0,57,Moselle,438.0,BORSI,Marc-Olivier
Holving,57330,57510.0,57,Moselle,1262.0,CLAVÉ,Bernard
Hombourg-Budange,57331,57920.0,57,Moselle,548.0,HILBERT,Didier
Hombourg-Haut,57332,57470.0,57,Moselle,6267.0,MULLER,Laurent
Hommarting,57333,57405.0,57,Moselle,824.0,NISSE,Jean-Louis
Hommert,57334,57870.0,57,Moselle,314.0,REIBEL,Jean-Jacques
Honskirch,57335,57670.0,57,Moselle,214.0,MONSIEUX,Carol
L'Hôpital,57336,57490.0,57,Moselle,5182.0,SCHULER,Emmanuel
Hoste,57337,57510.0,57,Moselle,580.0,JACQUES,Michel
Hottviller,57338,57720.0,57,Moselle,508.0,OTT,Grégory
Hultehouse,57339,57820.0,57,Moselle,364.0,MOUTON,Philippe
Hundling,57340,57990.0,57,Moselle,1349.0,MOMPER,Patricia
Hunting,57341,57480.0,57,Moselle,705.0,MARCK,Norbert
Ibigny,57342,57830.0,57,Moselle,92.0,GEORGES,Didier
Illange,57343,57970.0,57,Moselle,1799.0,LUCCHINI,Marc
Imling,57344,57400.0,57,Moselle,720.0,BECKER,Franck
Inglange,57345,57970.0,57,Moselle,405.0,MADELAINE,Luc
Insming,57346,57670.0,57,Moselle,597.0,PATTAR,Alain
Insviller,57347,57670.0,57,Moselle,172.0,BOUSCHBACHER,Sylvie
Ippling,57348,57990.0,57,Moselle,794.0,LEGATO,Philippe
Jallaucourt,57349,57590.0,57,Moselle,146.0,FLORENTIN,François
Jouy-aux-Arches,57350,57130.0,57,Moselle,1431.0,BOLAY,Patrick
Jury,57351,57245.0,57,Moselle,1338.0,LIZEUX,Gérard
Jussy,57352,57130.0,57,Moselle,452.0,FACHOT,Pierre
Juvelize,57353,57630.0,57,Moselle,72.0,CIMINERA,Sylvain
Juville,57354,57590.0,57,Moselle,129.0,BLASSELLE,Hervé
Kalhausen,57355,57412.0,57,Moselle,788.0,FREYERMUTH,Michaël
Kanfen,57356,57330.0,57,Moselle,1222.0,BAUR,Denis
Kappelkinger,57357,57430.0,57,Moselle,418.0,POTIÉ,Bertrand
Kédange-sur-Canner,57358,57920.0,57,Moselle,1071.0,HAENSLER,Jennifer
Kemplich,57359,57920.0,57,Moselle,173.0,BERVEILLER,Patrick
Kerbach,57360,57460.0,57,Moselle,1215.0,FRITZ,Daniel
Kerling-lès-Sierck,57361,57480.0,57,Moselle,616.0,HOCHARD,Guy
Kerprich-aux-Bois,57362,57830.0,57,Moselle,187.0,FIXARIS,Gérard
Kirsch-lès-Sierck,57364,57480.0,57,Moselle,317.0,KOHN,Roland
Kirschnaumen,57365,57480.0,57,Moselle,466.0,NIEDERCORN,Jean-Luc
Kirviller,57366,57430.0,57,Moselle,137.0,ESTREICH,Ludovic
Klang,57367,57920.0,57,Moselle,216.0,PIERRAT,André
Knutange,57368,57240.0,57,Moselle,3202.0,CERBAI,Fabrice
Kœnigsmacker,57370,57970.0,57,Moselle,2260.0,ZENNER,Pierre
Haute-Kontz,57371,57480.0,57,Moselle,568.0,THILL,Marie-Josée
Kuntzig,57372,57970.0,57,Moselle,1362.0,BECKER,Patrick
Lachambre,57373,57730.0,57,Moselle,919.0,CLAMME,Sébastien
Lafrimbolle,57374,57560.0,57,Moselle,202.0,ETIENNE,Chantal
Lagarde,57375,57810.0,57,Moselle,183.0,HAMANT,Livier
Lambach,57376,57410.0,57,Moselle,487.0,FONTAINE,Eliane
Landange,57377,57830.0,57,Moselle,244.0,BOUR,René
Landroff,57379,57340.0,57,Moselle,271.0,MARET,Sébastien
Laneuveville-lès-Lorquin,57380,57790.0,57,Moselle,106.0,WEBER,Jacky
Laneuveville-en-Saulnois,57381,57590.0,57,Moselle,283.0,ETIENNE,Gilles
Langatte,57382,57400.0,57,Moselle,605.0,SIMON,Bernard
Languimberg,57383,57810.0,57,Moselle,156.0,WAGENHEIM,Jean-Marc
Laning,57384,57660.0,57,Moselle,624.0,GROSS,Dominique
Laquenexy,57385,57530.0,57,Moselle,1268.0,GRIVEL,Patrick
Laudrefang,57386,57385.0,57,Moselle,342.0,THIL,Geneviève
Laumesfeld,57387,57480.0,57,Moselle,292.0,TRITZ,Gilbert
Launstroff,57388,57480.0,57,Moselle,250.0,SCHWEITZER,Christian
Lelling,57389,57660.0,57,Moselle,461.0,SIMON,Gérard
Lemberg,57390,57620.0,57,Moselle,1418.0,WAGNER,Jean-Marc
Lemoncourt,57391,57590.0,57,Moselle,61.0,PERNET,Sonia
Lemud,57392,57580.0,57,Moselle,531.0,SENSER,Hervé
Lengelsheim,57393,57720.0,57,Moselle,193.0,BEHR,Michel
Léning,57394,57670.0,57,Moselle,337.0,ERNST,Antoine
Lesse,57395,57580.0,57,Moselle,204.0,TIAPHAT,Benoît
Lessy,57396,57160.0,57,Moselle,771.0,BASTIEN,Jocelyne
Ley,57397,57810.0,57,Moselle,104.0,FOUQUET,Marie-Christine
Leyviller,57398,57660.0,57,Moselle,508.0,BALLIE,Daniel
Lezey,57399,57630.0,57,Moselle,91.0,BELLANGER,Boris
Lidrezing,57401,57340.0,57,Moselle,84.0,DURRENBERGER,Pascal
Liederschiedt,57402,57230.0,57,Moselle,118.0,MEGEL,Etienne
Liéhon,57403,57420.0,57,Moselle,130.0,CLAUSE,Patrick
Lindre-Basse,57404,57260.0,57,Moselle,209.0,HAMANT,Rémy
Lindre-Haute,57405,57260.0,57,Moselle,52.0,GUYON,Olivier
Liocourt,57406,57590.0,57,Moselle,142.0,DOUX,Stéphane
Lixheim,57407,57635.0,57,Moselle,577.0,UNTEREINER,Christian
Lixing-lès-Rouhling,57408,57520.0,57,Moselle,822.0,MALLICK,Christiane
Lixing-lès-Saint-Avold,57409,57660.0,57,Moselle,670.0,BINTZ,Robert
Lhor,57410,57670.0,57,Moselle,143.0,METZGER,Philippe
Lommerange,57411,57650.0,57,Moselle,360.0,ANDRÉ,René
Longeville-lès-Metz,57412,57050.0,57,Moselle,3960.0,FIRTION,Delphine
Longeville-lès-Saint-Avold,57413,57740.0,57,Moselle,3611.0,THIRY,Emmanuel
Lorquin,57414,57790.0,57,Moselle,1135.0,JULLY,Jean-Pierre
Lorry-lès-Metz,57415,57050.0,57,Moselle,1731.0,GLESER,Philippe
Lorry-Mardigny,57416,57420.0,57,Moselle,671.0,HARDY,Philippe
Lostroff,57417,57670.0,57,Moselle,70.0,BEYEL,Gaël
Loudrefing,57418,57670.0,57,Moselle,312.0,SIQUOIR,Jean-Marie
Loupershouse,57419,57510.0,57,Moselle,895.0,KRATZ,Jean-Claude
Loutzviller,57421,57720.0,57,Moselle,156.0,HÖLTER,Laurent
Louvigny,57422,57420.0,57,Moselle,881.0,TORLOTING,Brigitte
Lubécourt,57423,57170.0,57,Moselle,70.0,TOUSSAINT,André
Lucy,57424,57590.0,57,Moselle,231.0,PIERRARD,Joël
Luppy,57425,57580.0,57,Moselle,581.0,BELLOY,Hervé
Luttange,57426,57935.0,57,Moselle,928.0,BAUER,Paul-André
Lutzelbourg,57427,57820.0,57,Moselle,564.0,PERRY,Grégoire
Macheren,57428,57730.0,57,Moselle,2802.0,MEKETYN,Jean
Mainvillers,57430,57380.0,57,Moselle,323.0,HAUSER,Raymond
Maizeroy,57431,57530.0,57,Moselle,415.0,LEIDELINGER,Jean-François
Maizières-lès-Metz,57433,57280.0,57,Moselle,11792.0,FREYBURGER,Julien
Maizières-lès-Vic,57434,57810.0,57,Moselle,476.0,BERNIER,Solange
Malaucourt-sur-Seille,57436,57590.0,57,Moselle,128.0,JACQUEMIN,Maurice
Malling,57437,57480.0,57,Moselle,664.0,LUZERNE,Marie-Rose
Malroy,57438,57640.0,57,Moselle,351.0,GAUDÉ,Hervé
Manderen-Ritzing,57439,57480.0,57,Moselle,602.0,DORBACH,Régis
Manhoué,57440,57590.0,57,Moselle,141.0,KARMANN,Nicolas
Manom,57441,57100.0,57,Moselle,3010.0,HERFELD,Marie-Laurence
Many,57442,57380.0,57,Moselle,245.0,SZABLEWSKI,Jonathan
Marange-Silvange,57443,57535.0,57,Moselle,6527.0,MULLER,Yves
Marange-Zondrange,57444,57690.0,57,Moselle,364.0,HINZ,Nicolas
Marieulles,57445,57420.0,57,Moselle,700.0,MUEL,Pierre
Marimont-lès-Bénestroff,57446,57670.0,57,Moselle,49.0,AMPS,Marcel
Marly,57447,57155.0,57,Moselle,9971.0,HORY,Thierry
Marsal,57448,57630.0,57,Moselle,239.0,BERNARD,Didier
Marsilly,57449,57530.0,57,Moselle,589.0,BARRÉ,Bernard
Marthille,57451,57340.0,57,Moselle,167.0,HIERONIMUS,Gérard
La Maxe,57452,57140.0,57,Moselle,1047.0,DUVAL,Bertrand
Maxstadt,57453,57660.0,57,Moselle,300.0,LANG,Sébastien
Mécleuves,57454,57245.0,57,Moselle,1206.0,MANZANO,Philippe
Mégange,57455,57220.0,57,Moselle,141.0,MONGELLI,Antonio
Meisenthal,57456,57960.0,57,Moselle,652.0,FREUND,Jénifer
Menskirch,57457,57320.0,57,Moselle,138.0,GRAUSEM,Francis
Merschweiller,57459,57480.0,57,Moselle,289.0,BREIT,René
Merten,57460,57550.0,57,Moselle,1460.0,ERCKER,Rachel
Métairies-Saint-Quirin,57461,57560.0,57,Moselle,276.0,APPEL,Marie-Rose
Metting,57462,57370.0,57,Moselle,441.0,HEMMERTER,Norbert
Metz,57463,57070.0,57,Moselle,120874.0,GROSDIDIER,François
Metzeresche,57464,57920.0,57,Moselle,978.0,WAX,Hervé
Metzervisse,57465,57940.0,57,Moselle,2272.0,HEINE,Pierre
Metzing,57466,57980.0,57,Moselle,670.0,MEYER,Fernand
Mey,57467,57070.0,57,Moselle,309.0,ROUX,Sylvie
Mittelbronn,57468,57370.0,57,Moselle,658.0,BERGER,Roger
Mittersheim,57469,57930.0,57,Moselle,588.0,HUBER,Jean-Luc
Molring,57470,57670.0,57,Moselle,7.0,BELLO,Maurice
Momerstroff,57471,57220.0,57,Moselle,297.0,COLBUS,Bernard
Moncheux,57472,57420.0,57,Moselle,147.0,MAUVIGNANT,Sébastien
Moncourt,57473,57810.0,57,Moselle,64.0,NICOLAS,Sylvain
Mondelange,57474,57300.0,57,Moselle,5720.0,SADOCCO,Rémy
Mondorff,57475,57570.0,57,Moselle,555.0,ZIROVNIK,Rachel
Monneren,57476,57920.0,57,Moselle,404.0,SCHNEIDER,Paul
Montbronn,57477,57415.0,57,Moselle,1587.0,MAYER,Manuel
Montdidier,57478,57670.0,57,Moselle,86.0,PFEIFFER,Jean
Montenach,57479,57480.0,57,Moselle,481.0,TINNES,Jean-Paul
Montigny-lès-Metz,57480,57950.0,57,Moselle,21854.0,BOHL,Jean-Luc
Montois-la-Montagne,57481,57860.0,57,Moselle,2723.0,VANNI,Sophie
Ogy-Montoy-Flanville,57482,57645.0,57,Moselle,1762.0,GULINO,Eric
Morhange,57483,57340.0,57,Moselle,3377.0,STINCO,Christian
Morsbach,57484,57600.0,57,Moselle,2666.0,SCHUH,Gilbert
Morville-lès-Vic,57485,57170.0,57,Moselle,118.0,NOEL,Arnaud
Morville-sur-Nied,57486,57590.0,57,Moselle,116.0,BELLOY,Laurence
Moulins-lès-Metz,57487,57160.0,57,Moselle,5088.0,BAUCHEZ,Jean
Moussey,57488,57770.0,57,Moselle,562.0,MORQUE,Hervé
Mouterhouse,57489,57620.0,57,Moselle,280.0,HAMMER,Guy
Moyenvic,57490,57630.0,57,Moselle,335.0,SIMERMAN,Jean-Marie
Moyeuvre-Grande,57491,57250.0,57,Moselle,7330.0,ROVIERO,Franck
Moyeuvre-Petite,57492,57250.0,57,Moselle,446.0,SCHWEIZER,Christian
Mulcey,57493,57260.0,57,Moselle,210.0,CLAUDEL,Laurent
Munster,57494,57670.0,57,Moselle,238.0,MANNS,Gérard
Narbéfontaine,57495,57220.0,57,Moselle,115.0,MULLER,Christiane
Nébing,57496,57670.0,57,Moselle,335.0,SUPERNAT,Thierry
Nelling,57497,57670.0,57,Moselle,261.0,THIEL,Christophe
Neufchef,57498,57700.0,57,Moselle,2621.0,LAMBOUR,Charlotte Dite Carla
Neufgrange,57499,57910.0,57,Moselle,1335.0,MOMPER,Sandrine
Neufmoulins,57500,57830.0,57,Moselle,40.0,MANGIN,Norbert
Neufvillage,57501,57670.0,57,Moselle,44.0,ROCH,Jean-Louis
Neunkirchen-lès-Bouzonville,57502,57320.0,57,Moselle,330.0,ETTENHUBER,François
Niderhoff,57504,57560.0,57,Moselle,278.0,MIZIULA,Zénon
Niderviller,57505,57565.0,57,Moselle,1172.0,BUSCHEL,Marie-Véronique
Niederstinzel,57506,57930.0,57,Moselle,241.0,SINTEFF,Patrick
Niedervisse,57507,57220.0,57,Moselle,271.0,CRUSEM,Gérard
Nilvange,57508,57240.0,57,Moselle,4394.0,REBSTOCK PINNA,Alexandra
Nitting,57509,57790.0,57,Moselle,500.0,CHAIGNEAU,Jean-Luc
Noisseville,57510,57645.0,57,Moselle,1097.0,SCHUTZ,Geoffrey
Norroy-le-Veneur,57511,57140.0,57,Moselle,1013.0,ROUSSEAU,Nathalie
Nouilly,57512,57645.0,57,Moselle,720.0,VALENTIN,Claude
Nousseviller-lès-Bitche,57513,57720.0,57,Moselle,155.0,GLAD,Jacqueline
Nousseviller-Saint-Nabor,57514,57990.0,57,Moselle,1188.0,MICHELS,Grégory
Novéant-sur-Moselle,57515,57680.0,57,Moselle,1858.0,JACQUEMOT,Stéphanie
Oberdorff,57516,57320.0,57,Moselle,336.0,HESSE,Guy
Obergailbach,57517,57720.0,57,Moselle,272.0,HOELLINGER,Jean-Marc
Oberstinzel,57518,57930.0,57,Moselle,323.0,BOUDINET,Clément
Obervisse,57519,57220.0,57,Moselle,160.0,ZYLA,Eddi
Obreck,57520,57170.0,57,Moselle,35.0,ROTH,Laëtitia
Œting,57521,57600.0,57,Moselle,2674.0,DERUDDER,Germain
Ommeray,57524,57810.0,57,Moselle,128.0,HENRY,Sébastien
Oriocourt,57525,57590.0,57,Moselle,56.0,ALBRIQUE,Thierry
Ormersviller,57526,57720.0,57,Moselle,381.0,VOGEL,Marcel
Orny,57527,57420.0,57,Moselle,388.0,BOUCHES,Jacques
